,mID,mName,mYrank,mStudio,openWkdate,DURrelease,openDTheatre,openDGross,totalDTheatre,PD_budget,totalDGross,W_gross,F_gross,Genre,mv_runtime,mv_Dir,mv_Prod,mv_Comp,OscarNom,OscarInfoURL
1833,fascination,Fascination,457,mgm,2005-01-28,,10.0,11092.14,10.0,21296379.84888735,57725.309281455615,288647.32336322824,230922.01408177262,Romantic Thriller,95.0,,,,0,
1834,aloneinthedark,Alone in the Dark,163,lions_gate,2005-01-28,21.0,2124.0,3486337.83,2124.0,85185519.3955494,17932483.332954913,28320961.308021903,10388477.97506699,Horror,96.0,['Uwe Boll'],,,0,
1835,hideandseek,Hide and Seek,54,fox,2005-01-28,98.0,3005.0,27009856.59,3005.0,106481899.24443676,176952091.10873982,428340289.8220224,251388198.71328256,Thriller,105.0,,,['John Ottman'],0,
1836,gorygoryhallelujah,Gory Gory Hallelujah,475,indican,2005-01-21,63.0,1.0,2902.8,2.0,1810192.2871554245,43645.45879924815,43645.45879924815,0.0,Horror Comedy,89.0,,,,0,
1837,arewethereyet,Are We There Yet?,24,revolutionstudios,2005-01-21,,2709.0,22847513.22,2810.0,85185519.3955494,286287054.2416411,339753340.3396166,53466286.09797549,Family Comedy,94.0,,,,0,
1838,assaultonprecinct13,Assault on Precinct 13,113,roguepictures,2005-01-19,37.0,2297.0,7998350.52,2297.0,127778279.0933241,69398132.10271011,124803347.9697341,55405215.86702399,Action Thriller,109.0,,,['Graeme Revell'],0,
1839,racingstripes,Racing Stripes,58,warnerbros,2005-01-14,,3185.0,17121663.96,3185.0,127778279.0933241,172353582.8535126,311500382.00841945,139146799.15490687,Family Adventure,84.0,,,['Mark Isham'],0,
1840,coachcarter,Coach Carter,36,paramount,2005-01-14,112.0,2524.0,29745042.03,2574.0,191667418.63998613,232926564.4033636,265479310.30561498,32552745.902251393,Sports Drama,134.0,['Thomas Carter'],,['Trevor Rabin'],0,
1841,travellersandmagicians,Travellers and Magicians,253,zeitgeist,2005-01-07,196.0,3.0,28035.39,12.0,7666696.745599446,1754935.9728060435,4578413.47599752,2823477.503191476,Foreign,107.0,,,,0,
1842,solitude,Solitude,506,indican,2005-01-07,42.0,2.0,1820.3999999999999,2.0,851855.193955494,21677.29070797314,21677.29070797314,0.0,Drama,99.0,,,,0,
1843,fatalbert,Fat Albert,66,fox,2004-12-25,104.0,2674.0,12827532.8,2744.0,253327479.03959042,211610055.14911804,213584778.03260374,1974722.8834857047,Family Comedy,100.0,,['John Davis'],,0,
1844,phantomoftheopera,The Phantom of the Opera,63,warnerbros,2004-12-22,,622.0,5122419.2,1515.0,309622474.3817217,225293433.37632528,679963798.3536055,454670364.97728026,Musical,143.0,['Joel Schumacher'],,,1,/oscar/movies/?id=phantomoftheopera.htm
1845,hotelrwanda,Hotel Rwanda,99,ua,2004-12-22,128.0,7.0,128116.48,824.0,98516241.84872961,103438218.84460843,160622037.39640117,57183818.55179274,Drama,110.0,,,['Rupert Gregson-Williams'],1,/oscar/movies/?id=hotelrwanda.htm
1846,meetthefockers,Meet the Fockers,4,universal,2004-12-22,149.0,3518.0,59034854.4,3554.0,337769972.05278724,1227791979.2421143,2271888220.9782043,1044096241.73609,Comedy,114.0,['Jay Roach'],,['Randy Newman'],0,
1847,lemonysnicket,Lemony Snicket's A Series of Unfortunate Events,18,paramount,2004-12-17,133.0,3620.0,38479047.68,3623.0,562949953.4213121,521727578.04417604,936590498.3717799,414862920.3276039,Family Adventure,113.0,['Brad Silberling'],,['Thomas Newman'],1,/oscar/movies/?id=lemonysnicket.htm
1848,aviator,The Aviator,22,miramax,2004-12-17,168.0,40.0,1098266.8800000001,2530.0,619244948.7634434,451278393.5958239,916424874.5762285,465146480.9804046,Period Drama,168.0,['Martin Scorsese'],,['Howard Shore'],1,/oscar/movies/?id=aviator.htm
1849,beyondthesea,Beyond the Sea,157,lions_gate,2004-12-17,77.0,6.0,57937.92,383.0,135107988.82111487,27025142.58971093,36472621.48458552,9447478.894874595,Musical,118.0,,,,0,
1850,imaginaryheroes,Imaginary Heroes,305,sonyclassics,2004-12-17,154.0,2.0,6010.88,24.0,56294995.342131205,1005059.1809035307,1279281.7789173764,274222.59801384574,Drama,112.0,['Dan Harris'],,,0,
1851,spanglish,Spanglish,71,sony,2004-12-17,,2438.0,11286851.84,2587.0,422212465.06598395,184912879.28578666,239008851.3723659,54095972.08657923,Comedy / Drama,111.0,['James L. Brooks'],['Richard Sakai'],['Hans Zimmer'],0,
1852,milliondollarbaby,Million Dollar Baby,24,warnerbros,2004-12-15,191.0,8.0,230339.84,2375.0,168884986.02639362,441969382.797305,1020418927.3350034,578449544.5376984,Sports Drama,137.0,['Clint Eastwood'],,['Clint Eastwood'],1,/oscar/movies/?id=milliondollarbaby.htm
1853,lifeaquatic,The Life Aquatic with Steve Zissou,96,buenavista,2004-12-10,84.0,2.0,144748.80000000002,1105.0,281474976.71065605,105582697.5273297,153081599.8472529,47498902.31992321,Adventure Comedy,118.0,['Wes Anderson'],,['Mark Mothersbaugh'],0,
1854,freezeframe,Freeze Frame,546,firstlook,2004-12-10,3.0,1.0,1408.0,1.0,11258999.068426242,0.0,463452.9472006062,463452.9472006062,Unknown,100.0,,,,0,
1855,fabled,Fabled,434,indican,2004-12-10,105.0,3.0,12341.76,3.0,2251799.813685248,138208.61161144322,138208.61161144322,0.0,Thriller,84.0,,,,0,
1856,blade3,Blade: Trinity,59,newline,2004-12-08,79.0,2912.0,20558426.88,2912.0,365917469.7238529,230446153.88240913,582289874.7707293,351843720.8883202,Action Horror,114.0,['David S. Goyer'],,['Ramin Djawadi'],0,
1857,closer,Closer,82,sony,2004-12-03,77.0,476.0,9866204.16,1098.0,197032483.69745922,149479736.09410056,507871057.5219197,358391321.42781913,Romance,98.0,['Mike Nichols'],,,1,/oscar/movies/?id=closer.htm
1858,houseofflyingdaggers,House of Flying Daggers,139,sonyclassics,2004-12-03,126.0,15.0,508764.16000000003,1189.0,67553994.41055743,48598827.36407126,408419949.3146038,359821121.95053256,Foreign / Action,119.0,['Zhang Yimou'],,,1,/oscar/movies/?id=houseofflyingdaggers.htm
1859,verylongengagement,A Very Long Engagement,154,wip,2004-11-26,112.0,4.0,130238.72,219.0,309622474.3817217,27126346.037977945,306804628.38987124,279678282.3518933,Foreign,134.0,['Jean-Pierre Jeunet'],['Bill Gerber'],,1,/oscar/movies/?id=verylongengagement.htm
1860,christmaswiththekranks,Christmas with the Kranks,39,revolutionstudios,2004-11-24,,3393.0,27610709.76,3416.0,281474976.71065605,324144392.952829,424275971.3143894,100131578.3615604,Family Comedy,94.0,['Joe Roth'],['Chris Columbus'],['John Debney'],0,
1861,spongebob,The SpongeBob SquarePants Movie,29,paramount,2004-11-19,126.0,3212.0,40983316.480000004,3307.0,168884986.02639362,375666219.2027845,624748026.4506947,249081807.2479102,Animation,90.0,,,,0,
1862,bridgetjones2,Bridget Jones: The Edge of Reason,74,universal,2004-11-12,70.0,530.0,11115590.4,2473.0,281474976.71065605,176814751.84684435,1160620509.324907,983805757.4780627,Romantic Comedy,108.0,['Beeban Kidron'],,['Harry Gregson-Williams'],0,
1863,findingneverland,Finding Neverland,61,miramax,2004-11-12,168.0,8.0,282270.72000000003,1411.0,140737488.35532802,227276116.72399604,505934153.440383,278658036.716387,Period Drama,101.0,['Marc Forster'],[],,1,/oscar/movies/?id=findingneverland.htm
1864,kinsey,Kinsey,143,foxsearchlight,2004-11-12,140.0,5.0,216368.64,588.0,61924494.87634433,44924492.600508936,57178822.37095615,12254329.770447217,Period Drama,124.0,['Bill Condon'],,['Carter Burwell'],1,/oscar/movies/?id=kinsey.htm
1865,seedofchucky,Seed of Chucky,114,roguepictures,2004-11-12,,2061.0,11231385.6,2062.0,163255486.4921805,74837995.06178276,108702953.1972836,33864958.13550083,Horror Comedy,87.0,,,,0,
1866,alfie,Alfie,131,paramount,2004-11-05,70.0,2215.0,7959468.8,2215.0,225179981.36852482,58915962.781912014,154793376.72397923,95877413.94206722,Comedy / Drama,102.0,['Charles Shyer'],['Charles Shyer'],['John Powell'],0,
1867,incredibles,The Incredibles,5,buenavista,2004-11-05,161.0,3933.0,90198557.44,3933.0,517913957.147607,1149830082.5298197,2703596846.915894,1553766764.3860743,Animation,115.0,['Brad Bird'],['John Lasseter'],['Michael Giacchino'],1,/oscar/movies/?id=incredibles.htm
1868,sideways,Sideways,40,foxsearchlight,2004-10-22,210.0,4.0,265013.76,1786.0,95701492.08162306,314470454.2450511,482875565.01857173,168405110.77352065,Comedy,123.0,['Alexander Payne'],['Michael London'],['Rolfe Kent'],1,/oscar/movies/?id=sideways.htm
1869,shortcuttonirvana,Short Cut to Nirvana: Kumbh Mela,267,melafilms,2004-10-22,413.0,1.0,4176.64,3.0,1125899.906842624,1676645.2811956226,1933605.5466533848,256960.26545776217,Documentary,85.0,,,,0,
1870,machinist,The Machinist,219,paramountclassics,2004-10-22,168.0,3.0,82766.08,72.0,28147497.671065602,4758879.839061017,38066838.57807003,33307958.73900901,Horror Thriller,102.0,['Brad Anderson'],,,0,
1871,beingjulia,Being Julia,150,sonyclassics,2004-10-15,175.0,9.0,156433.92,328.0,101330991.61583616,34036697.45371291,63721998.4756651,29685301.02195219,Period Comedy,105.0,,,['Mychael Danna'],1,/oscar/movies/?id=beingjulia.htm
1872,eulogy,Eulogy,377,lions_gate,2004-10-15,14.0,22.0,53488.64,22.0,56294995.342131205,310181.0262886318,310181.0262886318,0.0,Comedy,85.0,,,,0,
1873,shallwedance,Shall We Dance,54,miramax,2004-10-15,133.0,1772.0,15082837.76,2542.0,225179981.36852482,254593597.4653001,519399977.898872,264806380.4335719,Music Drama,95.0,['Peter Chelsom'],['Simon Fields'],['Gabriel Yared'],0,
1874,teamamerica,Team America: World Police,84,paramount,2004-10-15,91.0,2539.0,15514058.24,2620.0,112589990.68426241,144145244.3257128,221111058.27003276,76965813.94431996,Comedy,105.0,['Trey Parker'],,['Harry Gregson-Williams'],0,
1875,veradrake,Vera Drake,172,fineline,2004-10-08,175.0,2.0,16904.96,97.0,61924494.87634433,16509413.381661262,58730875.39253871,42221462.010877445,Period Drama,125.0,['Mike Leigh'],,,1,/oscar/movies/?id=veradrake.htm
1876,raiseyourvoice,Raise Your Voice,141,newline,2004-10-08,45.0,2521.0,5149047.04,2521.0,84442493.01319681,45792372.31268463,65143776.961542234,19351404.6488576,Music Drama,107.0,['Sean McNamara'],['Sean McNamara'],['Aaron Zigman'],0,
1877,primer,Primer,260,thinkfilm,2004-10-08,73.0,4.0,36047.36,31.0,39406.49673949184,1868114.2360565353,3702829.7069077464,1834715.470851211,Unknown,77.0,,,,0,
1878,fridaynightlights,Friday Night Lights,48,universal,2004-10-08,,2667.0,25944352.0,3004.0,168884986.02639362,269406389.63851225,272462367.8587064,3055978.220194161,Sports Drama,107.0,['Peter Berg'],['Brian Grazer'],['Brian Reitzell'],0,
1879,tarnation,Tarnation,244,wellspring,2004-10-06,240.0,1.0,16307.2,22.0,2251799.813685248,2603705.1072247243,5110591.618554004,2506886.5113292793,Documentary,88.0,,,,0,
1880,ladder49,Ladder 49,38,buenavista,2004-10-01,147.0,3260.0,28272901.12,3261.0,337769972.05278724,327837894.4030866,450064625.117736,122226730.71464938,Action Drama,115.0,['Jay Russell'],['Casey Silver'],['William Ross'],0,
1881,ihearthuckabees,I Heart Huckabees,133,foxsearchlight,2004-10-01,147.0,4.0,373986.56,901.0,123848989.75268866,56227762.40511597,88113599.61061996,31885837.205503993,Comedy,106.0,['David O. Russell'],,['Jon Brion'],0,
1882,sharktale,Shark Tale,11,dreamworks,2004-10-01,98.0,4016.0,60933895.68,4070.0,422212465.06598395,709897483.4503189,1635708453.3862667,925810969.9359478,Animation,90.0,['Rob Letterman'],,['Hans Zimmer'],1,/oscar/movies/?id=sharktale.htm
1883,shaunofthedead,Shaun of the Dead,129,roguepictures,2004-09-24,,607.0,4263399.68,675.0,28147497.671065602,59562189.74602107,133403240.02271333,73841050.27669227,Horror Comedy,99.0,['Edgar Wright'],,,0,
1884,lastshot,The Last Shot,257,buenavista,2004-09-24,56.0,35.0,210945.28,40.0,225179981.36852482,2039506.108594258,2039506.108594258,0.0,Comedy,93.0,,['David Hoberman'],['Rolfe Kent'],0,
1885,guiana1838,Guiana 1838,307,rbcradio,2004-09-24,189.0,1.0,90764.8,16.0,5629499.534213121,999416.487229784,999416.487229784,0.0,Period Drama,120.0,,,,0,
1886,firstdaughter,First Daughter,146,fox,2004-09-24,70.0,2260.0,5122645.76,2280.0,168884986.02639362,39824355.13851184,45823616.035099514,5999260.896587677,Romantic Comedy,105.0,['Forest Whitaker'],,['Michael Kamen'],0,
1887,wimbledon,Wimbledon,116,universal,2004-09-17,,2034.0,9112300.8,2039.0,197032483.69745922,74162433.12744465,183251099.40179855,109088666.27435389,Romantic Comedy,99.0,['Richard Loncraine'],,['Ed Shearmur'],0,
1888,mr3000,Mr. 3000,103,buenavista,2004-09-17,98.0,2736.0,11109155.84,2736.0,168884986.02639362,95878742.15211357,95997463.0196343,118720.86752073467,Sports Comedy,104.0,['Charles Stone III'],,['John Powell'],0,
1889,incidentatlochness,Incident at Loch Ness,423,abramorama,2004-09-17,77.0,2.0,17040.64,2.0,7881299.347898369,161980.05300396032,246611.66201713463,84631.60901317431,Unknown,104.0,['Zak Penn'],,,0,
1890,cellular,Cellular,87,newline,2004-09-10,94.0,2749.0,12928730.88,2763.0,253327479.03959042,140753409.2836982,270374236.94788533,129620827.66418713,Thriller,95.0,['David R. Ellis'],['Dean Devlin'],['John Ottman'],0,
1891,malevolence,Malevolence,341,paintedzebra,2004-09-10,245.0,2.0,17209.6,10.0,1125899.906842624,554246.2193758371,1522190.2857721609,967944.0663963237,Horror,90.0,,,,0,
1892,wickerpark,Wicker Park,132,mgm,2004-09-03,,2598.0,6998119.68,2598.0,168884986.02639362,57180132.98881647,95003332.98431088,37823199.99549441,Romantic Thriller,115.0,,,['Cliff Martinez'],0,
1893,cookout,The Cookout,136,lions_gate,2004-09-03,,1303.0,6401152.0,1303.0,90071992.54740994,50753949.31934941,50753949.31934941,0.0,Comedy,85.0,,,,0,
1894,paparazzi,Paparazzi,121,fox,2004-09-03,77.0,2115.0,7867215.36,2153.0,112589990.68426241,69102423.44181487,73060665.30180846,3958241.859993592,Action,84.0,,,['Brian Tyler'],0,
1895,vanityfair,Vanity Fair,120,focus,2004-09-01,72.0,1051.0,6187392.0,1054.0,129478489.28690176,70913446.63611075,84107586.16942276,13194139.533312008,Period Drama,140.0,['Mira Nair'],,['Mychael Danna'],0,
1896,suspectzero,Suspect Zero,148,paramount,2004-08-27,56.0,1500.0,4411360.0,1501.0,151996487.42375425,38318261.70297032,38318261.70297032,0.0,Thriller,100.0,,,['Clint Mansell'],0,
1897,brownbunny,The Brown Bunny,270,wellspring,2004-08-27,126.0,3.0,64769.28,19.0,56294995.342131205,1611008.8350639066,2772647.2678557616,1161638.432791855,Drama,92.0,['Vincent Gallo'],['Vincent Gallo'],,0,
1898,exorcist4,Exorcist: The Beginning,72,warnerbros,2004-08-20,84.0,2803.0,23109121.28,2813.0,439100963.66862345,183903712.32944176,193327309.83176106,9423597.502319306,Period Horror,114.0,['Renny Harlin'],['James G. Robinson'],['Trevor Rabin'],0,
1899,meancreek,Mean Creek,243,paramountclassics,2004-08-20,119.0,4.0,37337.6,49.0,2814749.7671065605,2656204.5884277727,5931865.231851521,3275660.643423748,Drama / Thriller,89.0,['Jacob Aaron Estes'],['Gigi Pritzker'],['tomandandy'],0,
1900,withoutapaddle,Without a Paddle,52,paramount,2004-08-20,147.0,2730.0,17317050.88,2756.0,168884986.02639362,255774706.0499966,286406418.3026268,30631712.252630174,Comedy,99.0,['Steven Brill'],,['Christophe Beck'],0,
1901,avp,Alien Vs. Predator,33,fox,2004-08-13,112.0,3395.0,49012551.68,3401.0,394064967.39491844,353079994.1704053,758854421.751557,405774427.58115166,Sci-Fi Horror,87.0,['Paul W.S. Anderson'],,['Harald Kloser'],0,
1902,princessdiaries2,The Princess Diaries 2: Royal Engagement,25,buenavista,2004-08-11,135.0,3472.0,29384259.84,3490.0,253327479.03959042,418471640.6352668,536875848.8072088,118404208.171942,Family Comedy,113.0,['Garry Marshall'],,['John Debney'],0,
1903,collateral,Collateral,23,dreamworks,2004-08-06,98.0,3188.0,31617866.240000002,3205.0,337769972.05278724,440552987.52035743,957323452.5750775,516770465.0547201,Crime,125.0,['Michael Mann'],,['James Newton Howard'],1,/oscar/movies/?id=collateral.htm
1904,code46,Code 46,292,ua,2004-08-06,,3.0,25817.600000000002,21.0,42221246.506598406,867066.0735711316,7865132.128923551,6998066.05535242,Sci-Fi,92.0,['Michael Winterbottom'],,,0,
1905,saintsandsoldiers,Saints and Soldiers,206,excel,2004-08-06,294.0,26.0,165191.68,37.0,4391009.636686235,5763508.011406459,5763508.011406459,0.0,War,90.0,,,,0,
1906,manchuriancandidate,The Manchurian Candidate,45,paramount,2004-07-30,112.0,2867.0,25623833.6,2867.0,450359962.73704964,290045498.325356,422866502.9606969,132821004.63534087,Thriller,130.0,['Jonathan Demme'],,['Rachel Portman'],0,
1907,village,The Village,20,buenavista,2004-07-30,126.0,3730.0,64955061.76,3733.0,403539274.37351084,502246004.4127293,1133119889.5288336,630873885.1161044,Period Horror,108.0,['M. Night Shyamalan'],,['James Newton Howard'],1,/oscar/movies/?id=village.htm
1908,thunderbirds,Thunderbirds,151,universal,2004-07-30,,2057.0,3541516.8000000003,2062.0,309622474.3817217,29766220.67970999,124163203.78762798,94396983.107918,Family Adventure,95.0,,,,0,
1909,gardenstate,Garden State,93,foxsearchlight,2004-07-28,184.0,9.0,257427.2,813.0,14073748.835532801,117789871.44308487,158456346.93535683,40666475.49227196,Comedy / Drama,109.0,['Zach Braff'],,['Chad Fischer'],0,
1910,bournesupremacy,The Bourne Supremacy,8,universal,2004-07-23,,3165.0,67227987.2,3304.0,478507460.40811527,774440795.1217,1269221027.6209,494780232.49919987,Action Thriller,108.0,['Paul Greengrass'],,['John Powell'],0,
1911,catwoman,Catwoman,75,warnerbros,2004-07-23,,3117.0,21412366.080000002,3117.0,562949953.4213121,176811932.69903076,361279197.5142659,184467264.81523514,Action / Adventure,104.0,,['Denise Di Novi'],['Klaus Badelt'],0,
1912,mariafullofgrace,Maria Full of Grace,153,fineline,2004-07-16,119.0,7.0,178004.48,127.0,18014398.509481985,28717590.052020945,63512884.55820164,34795294.506180696,Foreign,101.0,,,,1,/oscar/movies/?id=mariafullofgrace.htm
1913,campingsauvage,Camping Sauvage,169,alliance,2004-07-09,,,,99.0,25895697.857380357,15302132.022177175,15302132.022177175,0.0,Foreign,100.0,,,,0,
1914,cinderellastory,A Cinderella Story,62,warnerbros,2004-07-16,,2625.0,17437888.0,2625.0,106960491.15004928,226227486.096307,308584997.1999848,82357511.10367778,Family Comedy,96.0,,,['Christophe Beck'],0,
1915,irobot,"I, Robot",12,fox,2004-07-16,168.0,3420.0,66790255.36,3494.0,591097451.0923777,636841634.0094402,1533289129.9768858,896447495.9674456,Sci-Fi Thriller,105.0,['Alex Proyas'],,['Marco Beltrami'],1,/oscar/movies/?id=irobot.htm
1916,ridinggiants,Riding Giants,184,sonyclassics,2004-07-09,147.0,26.0,172032.0,64.0,14636698.788954115,10011572.340388792,14479833.664042568,4468261.323653776,Documentary,101.0,,,,0,
1917,kingarthur,King Arthur,60,buenavista,2004-07-07,100.0,3086.0,19448200.96,3086.0,506654958.07918084,228161694.17533243,896664763.8631405,668503069.687808,Period Adventure,130.0,['Antoine Fuqua'],['Jerry Bruckheimer'],['Hans Zimmer'],0,
1918,beforesunset,Before Sunset,159,wip,2004-07-02,133.0,20.0,280864.0,204.0,11258999.068426242,25477100.5865465,49670613.70664126,24193513.120094758,Romance,80.0,['Richard Linklater'],['John Sloss'],,1,/oscar/movies/?id=beforesunset.htm
1919,delovely,De-Lovely,130,ua,2004-07-02,,16.0,374992.64,410.0,84442493.01319681,58658061.33450088,81471595.00276001,22813533.66825913,Music Drama,125.0,['Irwin Winkler'],,,0,
1920,whitechicks,White Chicks,41,sony,2004-06-23,,2726.0,25186237.44,2800.0,112589990.68426241,304120505.002191,490157872.42189026,186037367.41969925,Comedy,109.0,['Keenen Ivory Wayans'],,['Teddy Castellucci'],0,
1921,terminal,The Terminal,35,dreamworks,2004-06-18,,2811.0,24388094.72,2914.0,422212465.06598395,338974856.47692275,961738242.4492493,622763385.9723265,Comedy / Drama,128.0,['Steven Spielberg'],,['John Williams'],0,
1922,stepfordwives,The Stepford Wives,50,paramount,2004-06-11,,3057.0,27400679.68,3057.0,562949953.4213121,261576556.23088685,423188703.8481003,161612147.61721346,Sci-Fi Comedy,93.0,['Frank Oz'],,['David Arnold'],0,
1923,napoleondynamite,Napoleon Dynamite,70,foxsearchlight,2004-06-11,241.0,6.0,149332.48,1027.0,2251799.813685248,195893196.13703674,202849836.99230114,6956640.8552643955,Comedy,86.0,,,,0,
1924,harrypotter3,Harry Potter and the Prisoner of Azkaban,6,warnerbros,2004-06-04,178.0,3855.0,119919829.76,3855.0,731834939.4477057,1097483917.2281485,3503873293.365959,2406389376.1378107,Fantasy,142.0,['Alfonso Cuaron'],,['John Williams'],1,/oscar/movies/?id=harrypotter3.htm
